experiment_id	id
Plasmid	xy41_225_23.197-27.216
Plasmid	xy41_226_20.218-42.166
Plasmid	xy41_228_20.243-42.201
Plasmid	xy41_23_20.027-44.026
Plasmid	xy41_23_20.41-44.23
Plasmid	xy41_233_20.70-41.48
Plasmid	xy41_234_20.1-40.1
Plasmid	xy41_235_20.55-40.40
Plasmid	xy41_24_20.176-44.027
Plasmid	xy41_24_20.46-44.24
Plasmid	xy41_24_24.165-33.111
Plasmid	xy41_240_20.15-39.2
Plasmid	xy41_241_20.6-39.7
Plasmid	xy41_243_20.209-39.165
Plasmid	xy41_245_20.230-39.182
Plasmid	xy41_247_20.56-38.37
Plasmid	xy41_248_20.57-38.44
Plasmid	xy41_249_20.84-38.52
Plasmid	xy41_25_20.053-44.028
Plasmid	xy41_25_20.109-44.25
Plasmid	xy41_251_20.248-38.214
Plasmid	xy41_253_20.247-38.216
Plasmid	xy41_258_20.2-36.3
Plasmid	xy41_259_20.39-36.30
Plasmid	xy41_26_20.047-44.029
Plasmid	xy41_26_20.27-44.26
Plasmid	xy41_261_20.94-36.74
Plasmid	xy41_263_20.256-36.220
Plasmid	xy41_265_20.187-35.150
Plasmid	xy41_266_20.206-35.167
Plasmid	xy41_266_22.195-34.176
Plasmid	xy41_267_20.221-35.177
Plasmid	xy41_268_20.259-35.217
Plasmid	xy41_27_20.037-44.031
Plasmid	xy41_27_20.176-44.27
Plasmid	xy41_27_21.030-33.019
Plasmid	xy41_27_24.165-33.111
Plasmid	xy41_272_20.240-34.197
Plasmid	xy41_275_20.250-34.212
Plasmid	xy41_277_20.16-33.15
Plasmid	xy41_278_20.30-33.22
Plasmid	xy41_279_20.31-33.24
Plasmid	xy41_28_20.049-44.032
Plasmid	xy41_28_20.53-44.28
Plasmid	xy41_282_20.102-33.70
Plasmid	xy41_283_20.89-33.74
Plasmid	xy41_284_20.100-33.85
Plasmid	xy41_284_25.93-33.103
Plasmid	xy41_287_20.118-33.100
Plasmid	xy41_29_20.054-44.033
Plasmid	xy41_29_20.47-44.29
Plasmid	xy41_290_20.198-33.157
Plasmid	xy41_293_20.210-33.175
Plasmid	xy41_295_20.204-33.209
Plasmid	xy41_295_22.204-27.202
Plasmid	xy41_296_20.245-33.222
Plasmid	xy41_296_25.242-33.224
Plasmid	xy41_299_20.3-32.4
Plasmid	xy41_3_20.024-44.002
Plasmid	xy41_30_20.092-44.034
Plasmid	xy41_302_20.119-32.92
Plasmid	xy41_303_20.122-32.100
Plasmid	xy41_303_25.113-32.122
Plasmid	xy41_308_20.40-31.16
Plasmid	xy41_309_20.28-31.25
Plasmid	xy41_31_20.051-44.035
Plasmid	xy41_312_20.75-31.63
Plasmid	xy41_314_20.87-31.78
Plasmid	xy41_319_20.52-30.29
Plasmid	xy41_32_20.077-44.036
Plasmid	xy41_32_20.49-44.32
Plasmid	xy41_320_20.61-30.58
Plasmid	xy41_322_20.144-30.134
Plasmid	xy41_325_20.48-29.35
Plasmid	xy41_326_20.50-29.43
Plasmid	xy41_328_20.83-29.76
Plasmid	xy41_329_20.104-29.97
Plasmid	xy41_33_20.059-44.037
Plasmid	xy41_33_20.54-44.33
Plasmid	xy41_330_20.105-29.100
Plasmid	xy41_331_20.96-29.106
Plasmid	xy41_331_24.103-29.119
Plasmid	xy41_332_20.117-29.110
Plasmid	xy41_335_20.120-29.123
Plasmid	xy41_338_20.192-29.197
Plasmid	xy41_339_20.246-29.256
Plasmid	xy41_34_20.073-44.038
Plasmid	xy41_34_20.92-44.34
Plasmid	xy41_340_20.72-28.61
Plasmid	xy41_341_20.145-28.139
Plasmid	xy41_342_20.148-28.148
Plasmid	xy41_345_20.148-28.176
Plasmid	xy41_346_20.193-28.186
Plasmid	xy41_347_20.216-28.206
Plasmid	xy41_348_20.235-28.243
Plasmid	xy41_349_20.252-28.249
Plasmid	xy41_349_24.246-28.260
Plasmid	xy41_35_20.060-44.039
Plasmid	xy41_35_20.51-44.35
Plasmid	xy41_351_20.188-27.182
Plasmid	xy41_354_20.220-27.219
Plasmid	xy41_36_20.063-44.040
Plasmid	xy41_36_20.77-44.36
Plasmid	xy41_37_20.045-44.041
Plasmid	xy41_37_20.59-44.37
Plasmid	xy41_38_20.067-44.042
Plasmid	xy41_38_20.73-44.38
Plasmid	xy41_39_20.076-44.043
Plasmid	xy41_39_20.60-44.39
Plasmid	xy41_4_20.099-44.004
Plasmid	xy41_4_20.99-44.4
Plasmid	xy41_40_20.066-44.044
Plasmid	xy41_40_20.63-44.40
Plasmid	xy41_41_20.064-44.045
Plasmid	xy41_41_20.45-44.41
Plasmid	xy41_42_20.132-44.046
Plasmid	xy41_42_20.67-44.42
Plasmid	xy41_42_23.124-33.094
Plasmid	xy41_43_20.081-44.047
Plasmid	xy41_43_20.76-44.43
Plasmid	xy41_44_20.080-44.048
Plasmid	xy41_44_20.66-44.44
Plasmid	xy41_45_20.113-44.049
Plasmid	xy41_45_20.64-44.45
Plasmid	xy41_46_20.103-44.050
Plasmid	xy41_46_20.132-44.46
Plasmid	xy41_46_22.093-44.099
Plasmid	xy41_46_23.124-33.94
Plasmid	xy41_47_20.090-44.051
Plasmid	xy41_47_20.81-44.47
Plasmid	xy41_48_20.093-44.053
Plasmid	xy41_48_20.80-44.48
Plasmid	xy41_49_20.095-44.054
Plasmid	xy41_49_20.113-44.49
Plasmid	xy41_5_20.004-44.006
Plasmid	xy41_50_20.082-44.055
Plasmid	xy41_50_20.103-44.50
Plasmid	xy41_50_22.93-44.65
Plasmid	xy41_50_25.115-44.99
Plasmid	xy41_51_20.086-44.057
Plasmid	xy41_51_20.90-44.51
Plasmid	xy41_52_20.071-44.058
Plasmid	xy41_53_20.085-44.059
Plasmid	xy41_53_20.93-44.53
Plasmid	xy41_54_20.180-44.061
Plasmid	xy41_54_20.95-44.54
Plasmid	xy41_54_22.173-44.123
Plasmid	xy41_55_20.088-44.063
Plasmid	xy41_55_20.82-44.55
Plasmid	xy41_55_24.079-33.063
Plasmid	xy41_56_20.119-44.064
Plasmid	xy41_57_20.107-44.067
Plasmid	xy41_57_20.86-44.57
Plasmid	xy41_57_22.099-44.071
Plasmid	xy41_58_20.098-44.069
Plasmid	xy41_58_20.71-44.58
Plasmid	xy41_59_20.128-44.070
Plasmid	xy41_59_20.85-44.59
Plasmid	xy41_59_23.134-44.076
Plasmid	xy41_6_20.078-44.007
Plasmid	xy41_6_20.4-44.6
Plasmid	xy41_60_20.091-44.073
Plasmid	xy41_61_20.074-44.074
Plasmid	xy41_61_20.180-44.61
Plasmid	xy41_61_22.173-44.123
Plasmid	xy41_61_24.062-36.056
Plasmid	xy41_62_20.106-44.075
Plasmid	xy41_63_20.110-44.078
Plasmid	xy41_63_20.88-44.63
Plasmid	xy41_63_24.79-33.63
Plasmid	xy41_64_20.115-44.080
Plasmid	xy41_64_20.119-44.64
Plasmid	xy41_65_20.071-44.083
Plasmid	xy41_66_20.124-44.084
Plasmid	xy41_67_20.107-44.67
Plasmid	xy41_67_20.116-44.085
Plasmid	xy41_67_22.99-44.71
Plasmid	xy41_68_20.129-44.087
Plasmid	xy41_69_20.175-44.089
Plasmid	xy41_69_20.98-44.69
Plasmid	xy41_69_21.172-44.150
Plasmid	xy41_69_24.154-44.135
Plasmid	xy41_7_20.010-44.008
Plasmid	xy41_7_20.78-44.7
Plasmid	xy41_70_20.125-44.092
Plasmid	xy41_70_20.128-44.70
Plasmid	xy41_70_23.134-44.76
Plasmid	xy41_71_20.126-44.093
Plasmid	xy41_71_21.136-44.120
Plasmid	xy41_72_20.130-44.094
Plasmid	xy41_73_20.135-44.095
Plasmid	xy41_73_20.91-44.73
Plasmid	xy41_74_20.137-44.097
Plasmid	xy41_74_20.74-44.74
Plasmid	xy41_74_24.62-36.56
Plasmid	xy41_75_20.106-44.75
Plasmid	xy41_75_20.134-44.098
Plasmid	xy41_76_20.143-44.100
Plasmid	xy41_77_20.154-44.102
Plasmid	xy41_77_21.144-39.125
Plasmid	xy41_78_20.110-44.78
Plasmid	xy41_78_20.133-44.103
Plasmid	xy41_79_20.141-44.104
Plasmid	xy41_8_20.011-44.010
Plasmid	xy41_8_20.10-44.8
Plasmid	xy41_80_20.115-44.80
Plasmid	xy41_80_20.150-44.105
Plasmid	xy41_81_20.171-44.106
Plasmid	xy41_81_23.161-44.121
Plasmid	xy41_82_20.123-44.107
Plasmid	xy41_82_21.123-44.110
Plasmid	xy41_83_20.152-44.109
Plasmid	xy41_83_20.71-44.83
Plasmid	xy41_84_20.124-44.84
Plasmid	xy41_84_20.156-44.112
Plasmid	xy41_85_20.116-44.85
Plasmid	xy41_85_20.151-44.114
Plasmid	xy41_86_20.156-44.115
Plasmid	xy41_87_20.129-44.87
Plasmid	xy41_87_20.138-44.116
Plasmid	xy41_88_20.162-44.118
Plasmid	xy41_89_20.170-44.119
Plasmid	xy41_89_20.174-44.89
Plasmid	xy41_89_25.156-28.155
Plasmid	xy41_9_20.013-44.011
Plasmid	xy41_90_20.169-44.122
Plasmid	xy41_91_20.208-44.124
Plasmid	xy41_92_20.125-44.92
Plasmid	xy41_92_20.177-44.125
Plasmid	xy41_92_21.167-44.146
Plasmid	xy41_92_24.166-29.183
Plasmid	xy41_93_20.126-44.93
Plasmid	xy41_93_20.139-44.126
Plasmid	xy41_93_21.136-44.120
Plasmid	xy41_93_25.129-31.123
Plasmid	xy41_94_20.130-44.94
Plasmid	xy41_94_20.167-44.127
Plasmid	xy41_95_20.135-44.95
Plasmid	xy41_95_20.179-44.128
Plasmid	xy41_95_21.173-44.139
Plasmid	xy41_96_20.164-44.129
Plasmid	xy41_96_24.148-44.155
Plasmid	xy41_97_20.137-44.97
Plasmid	xy41_97_20.173-44.130
Plasmid	xy41_98_20.134-44.98
Plasmid	xy41_98_20.183-44.131
Plasmid	xy41_99_20.196-44.132
Plasmid	xy42_0_20.0-44.0
Plasmid	xy42_1_20.000-44.000
Plasmid	xy42_1_20.4-44.1
Plasmid	xy42_10_20.019-44.013
Plasmid	xy42_10_20.15-44.10
Plasmid	xy42_100_20.160-44.100
Plasmid	xy42_100_20.222-44.136
Plasmid	xy42_101_20.232-44.137
Plasmid	xy42_102_20.229-44.138
Plasmid	xy42_103_20.109-44.103
Plasmid	xy42_103_20.230-44.139
Plasmid	xy42_104_20.165-44.104
Plasmid	xy42_104_20.184-44.140
Plasmid	xy42_105_20.187-44.105
Plasmid	xy42_105_20.234-44.141
Plasmid	xy42_105_25.166-27.179
Plasmid	xy42_106_20.185-44.106
Plasmid	xy42_106_20.253-44.143
Plasmid	xy42_106_25.233-44.151
Plasmid	xy42_107_20.235-44.144
Plasmid	xy42_108_20.170-44.145
Plasmid	xy42_108_20.178-44.108
Plasmid	xy42_109_20.239-44.146
Plasmid	xy42_11_20.103-44.014
Plasmid	xy42_11_20.16-44.11
Plasmid	xy42_11_24.085-30.072
Plasmid	xy42_11_24.20-29.27
Plasmid	xy42_110_20.252-44.148
Plasmid	xy42_111_20.180-44.111
Plasmid	xy42_111_20.254-44.149
Plasmid	xy42_112_20.258-44.150
Plasmid	xy42_113_20.182-44.113
Plasmid	xy42_113_20.242-44.152
Plasmid	xy42_114_20.183-44.114
Plasmid	xy42_114_20.250-44.153
Plasmid	xy42_115_20.189-44.115
Plasmid	xy42_115_20.260-44.154
Plasmid	xy42_115_24.246-27.245
Plasmid	xy42_116_20.193-44.116
Plasmid	xy42_116_20.266-44.155
Plasmid	xy42_117_20.190-44.117
Plasmid	xy42_117_20.269-44.156
Plasmid	xy42_118_20.163-44.118
Plasmid	xy42_118_20.265-44.157
Plasmid	xy42_119_20.017-42.006
Plasmid	xy42_119_20.175-44.119
Plasmid	xy42_119_23.023-37.016
Plasmid	xy42_12_20.022-44.015
Plasmid	xy42_12_20.13-44.12
Plasmid	xy42_120_20.173-41.119
Plasmid	xy42_120_20.195-44.120
Plasmid	xy42_120_22.164-27.160
Plasmid	xy42_121_20.167-44.121
Plasmid	xy42_121_20.226-40.151
Plasmid	xy42_122_20.135-39.096
Plasmid	xy42_122_20.196-44.122
Plasmid	xy42_123_20.150-38.081
Plasmid	xy42_123_20.203-44.123
Plasmid	xy42_124_20.248-38.143
Plasmid	xy42_124_22.236-27.244
Plasmid	xy42_125_20.208-38.150
Plasmid	xy42_125_24.226-30.209
Plasmid	xy42_126_20.201-44.126
Plasmid	xy42_126_20.224-38.157
Plasmid	xy42_127_20.026-36.019
Plasmid	xy42_127_20.202-44.127
Plasmid	xy42_128_20.172-36.113
Plasmid	xy42_128_20.215-44.128
Plasmid	xy42_129_20.070-35.024
Plasmid	xy42_13_20.024-44.016
Plasmid	xy42_13_20.19-44.13
Plasmid	xy42_130_20.233-35.147
Plasmid	xy42_131_20.002-34.002
Plasmid	xy42_132_20.002-34.012
Plasmid	xy42_132_20.218-44.132
Plasmid	xy42_133_20.041-34.021
Plasmid	xy42_134_20.148-34.096
Plasmid	xy42_135_20.009-33.011
Plasmid	xy42_135_20.225-44.135
Plasmid	xy42_136_20.056-33.039
Plasmid	xy42_136_20.222-44.136
Plasmid	xy42_137_20.081-33.046
Plasmid	xy42_137_20.227-44.137
Plasmid	xy42_138_20.115-33.070
Plasmid	xy42_138_20.229-44.138
Plasmid	xy42_138_23.106-27.099
Plasmid	xy42_139_20.117-33.072
Plasmid	xy42_139_20.230-44.139
Plasmid	xy42_14_20.020-44.017
Plasmid	xy42_14_20.103-44.14
Plasmid	xy42_14_24.85-30.72
Plasmid	xy42_140_20.146-33.098
Plasmid	xy42_140_20.184-44.140
Plasmid	xy42_141_20.147-33.103
Plasmid	xy42_141_20.234-44.141
Plasmid	xy42_142_20.139-33.134
Plasmid	xy42_143_20.012-32.016
Plasmid	xy42_143_20.253-44.143
Plasmid	xy42_143_25.233-44.151
Plasmid	xy42_144_20.044-32.039
Plasmid	xy42_144_20.235-44.144
Plasmid	xy42_145_20.106-32.074
Plasmid	xy42_145_20.170-44.145
Plasmid	xy42_146_20.194-32.146
Plasmid	xy42_146_20.239-44.146
Plasmid	xy42_147_20.206-32.147
Plasmid	xy42_148_20.231-32.166
Plasmid	xy42_148_20.252-44.148
Plasmid	xy42_149_20.174-32.167
Plasmid	xy42_149_20.254-44.149
Plasmid	xy42_15_20.010-44.018
Plasmid	xy42_15_20.22-44.15
Plasmid	xy42_15_23.027-27.005
Plasmid	xy42_150_20.255-32.174
Plasmid	xy42_150_20.258-44.150
Plasmid	xy42_151_20.138-31.102
Plasmid	xy42_152_20.166-31.146
Plasmid	xy42_152_20.242-44.152
Plasmid	xy42_152_21.168-28.148
Plasmid	xy42_153_20.168-31.157
Plasmid	xy42_153_20.250-44.153
Plasmid	xy42_154_20.221-31.163
Plasmid	xy42_154_20.260-44.154
Plasmid	xy42_154_24.246-27.245
Plasmid	xy42_155_20.251-31.167
Plasmid	xy42_155_20.266-44.155
Plasmid	xy42_156_20.200-31.177
Plasmid	xy42_156_20.269-44.156
Plasmid	xy42_156_24.196-29.158
Plasmid	xy42_157_20.023-30.018
Plasmid	xy42_157_20.265-44.157
Plasmid	xy42_158_20.030-30.020
Plasmid	xy42_159_20.040-30.022
Plasmid	xy42_159_20.17-42.6
Plasmid	xy42_159_23.23-37.16
Plasmid	xy42_16_20.028-44.019
Plasmid	xy42_16_20.24-44.16
Plasmid	xy42_160_20.046-30.046
Plasmid	xy42_161_20.099-30.055
Plasmid	xy42_162_20.102-30.085
Plasmid	xy42_163_20.114-30.090
Plasmid	xy42_164_20.157-30.101
Plasmid	xy42_164_20.173-41.119
Plasmid	xy42_164_22.164-27.160
Plasmid	xy42_165_20.108-30.130
Plasmid	xy42_165_24.130-29.166
Plasmid	xy42_166_20.228-30.186
Plasmid	xy42_167_20.238-30.194
Plasmid	xy42_168_20.268-30.205
Plasmid	xy42_169_20.062-29.040
Plasmid	xy42_169_20.226-40.151
Plasmid	xy42_17_20.033-44.020
Plasmid	xy42_17_20.20-44.17
Plasmid	xy42_170_20.052-29.049
Plasmid	xy42_171_20.154-29.153
Plasmid	xy42_172_20.135-39.96
Plasmid	xy42_172_20.207-29.165
Plasmid	xy42_173_20.223-29.176
Plasmid	xy42_174_20.150-38.81
Plasmid	xy42_174_20.213-29.179
Plasmid	xy42_175_20.219-29.210
Plasmid	xy42_175_20.248-38.143
Plasmid	xy42_175_22.236-27.222
Plasmid	xy42_175_23.234-28.214
Plasmid	xy42_176_20.208-38.150
Plasmid	xy42_176_20.249-29.211
Plasmid	xy42_176_24.226-30.209
Plasmid	xy42_177_20.224-38.157
Plasmid	xy42_177_20.261-29.216
Plasmid	xy42_178_20.259-29.217
Plasmid	xy42_179_20.271-29.222
Plasmid	xy42_18_20.034-44.021
Plasmid	xy42_18_20.10-44.18
Plasmid	xy42_18_22.040-31.026
Plasmid	xy42_18_23.27-27.5
Plasmid	xy42_180_20.217-29.229
Plasmid	xy42_181_20.029-28.016
Plasmid	xy42_181_20.26-36.19
Plasmid	xy42_182_20.048-28.051
Plasmid	xy42_183_20.060-28.052
Plasmid	xy42_184_20.074-28.073
Plasmid	xy42_185_20.072-28.094
Plasmid	xy42_186_20.142-28.152
Plasmid	xy42_186_20.172-36.113
Plasmid	xy42_186_25.128-27.126
Plasmid	xy42_187_20.186-28.178
Plasmid	xy42_188_20.179-28.187
Plasmid	xy42_188_20.70-35.24
Plasmid	xy42_189_20.209-28.188
Plasmid	xy42_19_20.039-44.022
Plasmid	xy42_19_20.28-44.19
Plasmid	xy42_190_20.205-28.190
Plasmid	xy42_190_20.233-35.147
Plasmid	xy42_190_23.194-28.191
Plasmid	xy42_191_20.2-34.2
Plasmid	xy42_191_20.220-28.210
Plasmid	xy42_192_20.2-34.12
Plasmid	xy42_192_20.276-28.243
Plasmid	xy42_193_20.005-27.001
Plasmid	xy42_193_20.41-34.21
Plasmid	xy42_194_20.014-27.009
Plasmid	xy42_195_20.011-27.013
Plasmid	xy42_195_20.148-34.96
Plasmid	xy42_196_20.031-27.026
Plasmid	xy42_196_20.9-33.11
Plasmid	xy42_197_20.029-27.035
Plasmid	xy42_198_20.053-27.054
Plasmid	xy42_198_20.56-33.39
Plasmid	xy42_199_20.088-27.067
Plasmid	xy42_2_20.004-44.001
Plasmid	xy42_20_20.081-44.023
Plasmid	xy42_20_20.33-44.20
Plasmid	xy42_200_20.114-27.084
Plasmid	xy42_200_20.81-33.46
Plasmid	xy42_201_20.115-33.70
Plasmid	xy42_201_20.204-27.217
Plasmid	xy42_201_23.106-27.99
Plasmid	xy42_202_20.117-33.72
Plasmid	xy42_202_20.237-27.219
Plasmid	xy42_203_20.146-33.98
Plasmid	xy42_204_20.147-33.103
Plasmid	xy42_205_20.139-33.134
Plasmid	xy42_206_20.12-32.16
Plasmid	xy42_207_20.44-32.39
Plasmid	xy42_209_20.106-32.74
Plasmid	xy42_21_20.043-44.024
Plasmid	xy42_21_20.34-44.21
Plasmid	xy42_21_22.40-31.26
Plasmid	xy42_210_20.194-32.146
Plasmid	xy42_211_20.206-32.147
Plasmid	xy42_212_20.231-32.166
Plasmid	xy42_213_20.174-32.167
Plasmid	xy42_214_20.255-32.174
Plasmid	xy42_22_20.036-44.025
Plasmid	xy42_22_20.39-44.22
Plasmid	xy42_222_20.138-31.102
Plasmid	xy42_223_20.168-31.146
Plasmid	xy42_223_22.178-31.157
Plasmid	xy42_225_20.221-31.163
Plasmid	xy42_226_20.213-31.167
Plasmid	xy42_227_20.200-31.177
Plasmid	xy42_227_24.196-29.158
Plasmid	xy42_229_20.23-30.18
Plasmid	xy42_23_20.038-44.026
Plasmid	xy42_23_20.81-44.23
Plasmid	xy42_23_21.040-44.046
Plasmid	xy42_23_22.060-44.050
Plasmid	xy42_230_20.30-30.20
Plasmid	xy42_231_20.40-30.22
Plasmid	xy42_234_20.46-30.46
Plasmid	xy42_237_20.99-30.55
Plasmid	xy42_239_20.102-30.85
Plasmid	xy42_24_20.057-44.027
Plasmid	xy42_24_20.43-44.24
Plasmid	xy42_241_20.114-30.90
Plasmid	xy42_242_20.157-30.101
Plasmid	xy42_244_20.108-30.130
Plasmid	xy42_244_24.130-29.166
Plasmid	xy42_246_20.228-30.186
Plasmid	xy42_247_20.238-30.194
Plasmid	xy42_249_20.268-30.205
Plasmid	xy42_25_20.042-44.028
Plasmid	xy42_25_20.36-44.25
Plasmid	xy42_254_20.62-29.40
Plasmid	xy42_255_20.52-29.49
Plasmid	xy42_258_20.154-29.153
Plasmid	xy42_26_20.045-44.029
Plasmid	xy42_26_20.38-44.26
Plasmid	xy42_26_21.40-44.46
Plasmid	xy42_26_22.60-44.50
Plasmid	xy42_260_20.207-29.165
Plasmid	xy42_262_20.223-29.176
Plasmid	xy42_265_20.251-29.205
Plasmid	xy42_267_20.219-29.210
Plasmid	xy42_267_23.234-28.214
Plasmid	xy42_268_20.249-29.211
Plasmid	xy42_27_20.047-44.030
Plasmid	xy42_27_20.57-44.27
Plasmid	xy42_270_20.261-29.216
Plasmid	xy42_271_20.259-29.217
Plasmid	xy42_272_20.271-29.222
Plasmid	xy42_275_20.217-29.229
Plasmid	xy42_278_20.29-28.16
Plasmid	xy42_28_20.076-44.031
Plasmid	xy42_28_20.42-44.28
Plasmid	xy42_281_20.48-28.51
Plasmid	xy42_282_20.60-28.52
Plasmid	xy42_284_20.74-28.73
Plasmid	xy42_288_20.72-28.94
Plasmid	xy42_29_20.049-44.032
Plasmid	xy42_29_20.45-44.29
Plasmid	xy42_292_20.166-28.148
Plasmid	xy42_293_20.142-28.152
Plasmid	xy42_293_25.128-27.126
Plasmid	xy42_295_20.186-28.178
Plasmid	xy42_296_20.179-28.187
Plasmid	xy42_297_20.209-28.188
Plasmid	xy42_298_20.205-28.190
Plasmid	xy42_298_23.194-28.191
Plasmid	xy42_3_20.018-44.004
Plasmid	xy42_30_20.054-44.033
Plasmid	xy42_30_20.47-44.30
Plasmid	xy42_300_20.220-28.210
Plasmid	xy42_302_20.276-28.243
Plasmid	xy42_303_20.5-27.1
Plasmid	xy42_305_20.14-27.9
Plasmid	xy42_306_20.11-27.13
Plasmid	xy42_307_20.31-27.26
Plasmid	xy42_308_20.29-27.35
Plasmid	xy42_309_20.53-27.54
Plasmid	xy42_31_20.108-44.034
Plasmid	xy42_31_20.76-44.31
Plasmid	xy42_310_20.88-27.67
Plasmid	xy42_311_20.114-27.84
Plasmid	xy42_32_20.067-44.036
Plasmid	xy42_32_20.49-44.32
Plasmid	xy42_320_20.204-27.217
Plasmid	xy42_321_20.237-27.219
Plasmid	xy42_33_20.064-44.037
Plasmid	xy42_33_20.54-44.33
Plasmid	xy42_33_22.063-44.043
Plasmid	xy42_34_20.058-44.038
Plasmid	xy42_34_20.108-44.34
Plasmid	xy42_35_20.065-44.039
Plasmid	xy42_36_20.068-44.040
Plasmid	xy42_36_20.67-44.36
Plasmid	xy42_37_20.101-44.041
Plasmid	xy42_37_20.64-44.37
Plasmid	xy42_37_22.63-44.43
Plasmid	xy42_38_20.078-44.042
Plasmid	xy42_38_20.58-44.38
Plasmid	xy42_39_20.057-44.044
Plasmid	xy42_39_20.65-44.39
Plasmid	xy42_39_25.076-28.084
Plasmid	xy42_4_20.008-44.005
Plasmid	xy42_4_20.18-44.4
Plasmid	xy42_40_20.100-44.045
Plasmid	xy42_40_20.68-44.40
Plasmid	xy42_41_20.096-44.047
Plasmid	xy42_41_20.101-44.41
Plasmid	xy42_42_20.079-44.048
Plasmid	xy42_42_20.78-44.42
Plasmid	xy42_43_20.066-44.049
Plasmid	xy42_44_20.063-44.051
Plasmid	xy42_44_20.57-44.44
Plasmid	xy42_44_23.063-29.053
Plasmid	xy42_44_25.76-28.84
Plasmid	xy42_45_20.100-44.45
Plasmid	xy42_45_20.136-44.052
Plasmid	xy42_45_21.133-44.059
Plasmid	xy42_45_23.139-44.074
Plasmid	xy42_46_20.080-44.053
Plasmid	xy42_47_20.125-44.054
Plasmid	xy42_47_20.96-44.47
Plasmid	xy42_48_20.098-44.055
Plasmid	xy42_48_20.79-44.48
Plasmid	xy42_49_20.084-44.057
Plasmid	xy42_49_20.66-44.49
Plasmid	xy42_5_20.003-44.006
Plasmid	xy42_5_20.8-44.5
Plasmid	xy42_5_22.004-44.009
Plasmid	xy42_50_20.097-44.058
Plasmid	xy42_51_20.104-44.063
Plasmid	xy42_51_20.63-44.51
Plasmid	xy42_51_23.63-29.53
Plasmid	xy42_52_20.123-44.064
Plasmid	xy42_52_20.136-44.52
Plasmid	xy42_52_21.133-44.59
Plasmid	xy42_52_23.139-44.74
Plasmid	xy42_53_20.127-44.065
Plasmid	xy42_53_20.80-44.53
Plasmid	xy42_54_20.113-44.067
Plasmid	xy42_54_20.125-44.54
Plasmid	xy42_55_20.152-44.068
Plasmid	xy42_55_20.98-44.55
Plasmid	xy42_55_25.146-44.070
Plasmid	xy42_56_20.124-44.069
Plasmid	xy42_56_22.120-44.080
Plasmid	xy42_57_20.143-44.071
Plasmid	xy42_57_20.84-44.57
Plasmid	xy42_57_23.113-44.090
Plasmid	xy42_57_24.113-27.116
Plasmid	xy42_58_20.126-44.072
Plasmid	xy42_58_20.97-44.58
Plasmid	xy42_59_20.128-44.073
Plasmid	xy42_6_20.007-44.007
Plasmid	xy42_6_20.3-44.6
Plasmid	xy42_6_22.4-44.9
Plasmid	xy42_60_20.137-44.076
Plasmid	xy42_60_24.122-27.112
Plasmid	xy42_61_20.170-44.077
Plasmid	xy42_62_20.131-44.079
Plasmid	xy42_63_20.104-44.63
Plasmid	xy42_63_20.171-44.081
Plasmid	xy42_63_21.175-44.094
Plasmid	xy42_63_22.156-44.102
Plasmid	xy42_63_22.163-43.106
Plasmid	xy42_64_20.123-44.64
Plasmid	xy42_64_20.140-44.082
Plasmid	xy42_65_20.112-44.083
Plasmid	xy42_65_20.127-44.65
Plasmid	xy42_66_20.151-44.085
Plasmid	xy42_66_25.125-27.161
Plasmid	xy42_67_20.091-44.086
Plasmid	xy42_67_20.113-44.67
Plasmid	xy42_67_22.092-31.096
Plasmid	xy42_67_22.092-41.042
Plasmid	xy42_68_20.145-44.089
Plasmid	xy42_68_20.152-44.68
Plasmid	xy42_68_25.146-44.70
Plasmid	xy42_69_20.124-44.69
Plasmid	xy42_69_20.141-44.091
Plasmid	xy42_69_22.120-44.80
Plasmid	xy42_7_20.015-44.010
Plasmid	xy42_7_20.7-44.7
Plasmid	xy42_70_20.159-44.092
Plasmid	xy42_71_20.109-44.093
Plasmid	xy42_71_20.143-44.71
Plasmid	xy42_71_23.113-44.90
Plasmid	xy42_71_24.113-27.116
Plasmid	xy42_72_20.126-44.72
Plasmid	xy42_72_20.158-44.095
Plasmid	xy42_73_20.128-44.73
Plasmid	xy42_73_20.153-44.096
Plasmid	xy42_74_20.187-44.097
Plasmid	xy42_74_25.164-28.165
Plasmid	xy42_75_20.156-44.098
Plasmid	xy42_76_20.137-44.76
Plasmid	xy42_76_20.161-44.099
Plasmid	xy42_76_24.122-27.112
Plasmid	xy42_77_20.160-44.100
Plasmid	xy42_77_20.170-44.77
Plasmid	xy42_78_20.109-44.103
Plasmid	xy42_79_20.131-44.79
Plasmid	xy42_79_20.165-44.104
Plasmid	xy42_8_20.016-44.011
Plasmid	xy42_8_24.020-29.027
Plasmid	xy42_80_20.187-44.105
Plasmid	xy42_80_25.166-27.179
Plasmid	xy42_81_20.171-44.81
Plasmid	xy42_81_20.185-44.106
Plasmid	xy42_81_21.175-44.94
Plasmid	xy42_81_22.156-44.102
Plasmid	xy42_81_22.163-43.106
Plasmid	xy42_82_20.140-44.82
Plasmid	xy42_82_20.178-44.108
Plasmid	xy42_83_20.112-44.83
Plasmid	xy42_83_20.180-44.111
Plasmid	xy42_84_20.182-44.113
Plasmid	xy42_85_20.151-44.85
Plasmid	xy42_85_20.183-44.114
Plasmid	xy42_85_25.125-27.161
