time,sigma,variable,value,μ
126.72672672672672,1.0,Dead,0.0,25.0
127.02702702702703,1.0,Dead,0.0,25.0
127.32732732732732,1.0,Dead,0.0,25.0
127.62762762762763,1.0,Dead,0.0,25.0
127.92792792792793,1.0,Dead,0.0,25.0
128.22822822822823,1.0,Dead,0.0,25.0
128.52852852852854,1.0,Dead,0.0,25.0
128.82882882882882,1.0,Dead,0.0,25.0
129.12912912912913,1.0,Dead,0.0,25.0
129.42942942942943,1.0,Dead,0.0,25.0
129.72972972972974,1.0,Dead,0.0,25.0
130.03003003003002,1.0,Dead,0.0,25.0
130.33033033033033,1.0,Dead,0.0,25.0
130.63063063063063,1.0,Dead,0.0,25.0
130.93093093093094,1.0,Dead,0.0,25.0
131.23123123123122,1.0,Dead,0.0,25.0
131.53153153153153,1.0,Dead,0.0,25.0
131.83183183183183,1.0,Dead,0.0,25.0
132.13213213213214,1.0,Dead,0.0,25.0
132.43243243243242,1.0,Dead,0.0,25.0
132.73273273273273,1.0,Dead,0.0,25.0
133.03303303303304,1.0,Dead,0.0,25.0
133.33333333333334,1.0,Dead,0.0,25.0
133.63363363363362,1.0,Dead,0.0,25.0
133.93393393393393,1.0,Dead,0.0,25.0
134.23423423423424,1.0,Dead,0.0,25.0
134.53453453453454,1.0,Dead,0.0,25.0
134.83483483483482,1.0,Dead,0.0,25.0
135.13513513513513,1.0,Dead,0.0,25.0
135.43543543543544,1.0,Dead,0.0,25.0
135.73573573573574,1.0,Dead,0.0,25.0
136.03603603603602,1.0,Dead,0.0,25.0
136.33633633633633,1.0,Dead,0.0,25.0
136.63663663663664,1.0,Dead,0.0,25.0
136.93693693693695,1.0,Dead,0.0,25.0
137.23723723723722,1.0,Dead,0.0,25.0
137.53753753753753,1.0,Dead,0.0,25.0
137.83783783783784,1.0,Dead,0.0,25.0
138.13813813813815,1.0,Dead,0.0,25.0
138.43843843843842,1.0,Dead,0.0,25.0
138.73873873873873,1.0,Dead,0.0,25.0
139.03903903903904,1.0,Dead,0.0,25.0
139.33933933933935,1.0,Dead,0.0,25.0
139.63963963963963,1.0,Dead,0.0,25.0
139.93993993993993,1.0,Dead,0.0,25.0
140.24024024024024,1.0,Dead,0.0,25.0
140.54054054054055,1.0,Dead,0.0,25.0
140.84084084084085,1.0,Dead,0.0,25.0
141.14114114114113,1.0,Dead,0.0,25.0
141.44144144144144,1.0,Dead,0.0,25.0
141.74174174174175,1.0,Dead,0.0,25.0
142.04204204204206,1.0,Dead,0.0,25.0
142.34234234234233,1.0,Dead,0.0,25.0
142.64264264264264,1.0,Dead,0.0,25.0
142.94294294294295,1.0,Dead,0.0,25.0
143.24324324324326,1.0,Dead,0.0,25.0
143.54354354354354,1.0,Dead,0.0,25.0
143.84384384384384,1.0,Dead,0.0,25.0
144.14414414414415,1.0,Dead,0.0,25.0
144.44444444444446,1.0,Dead,0.0,25.0
144.74474474474474,1.0,Dead,0.0,25.0
145.04504504504504,1.0,Dead,0.0,25.0
145.34534534534535,1.0,Dead,0.0,25.0
145.64564564564566,1.0,Dead,0.0,25.0
145.94594594594594,1.0,Dead,0.0,25.0
146.24624624624624,1.0,Dead,0.0,25.0
146.54654654654655,1.0,Dead,0.0,25.0
146.84684684684686,1.0,Dead,0.0,25.0
147.14714714714714,1.0,Dead,0.0,25.0
147.44744744744744,1.0,Dead,0.0,25.0
147.74774774774775,1.0,Dead,0.0,25.0
148.04804804804806,1.0,Dead,0.0,25.0
148.34834834834834,1.0,Dead,0.0,25.0
148.64864864864865,1.0,Dead,0.0,25.0
148.94894894894895,1.0,Dead,0.0,25.0
149.24924924924926,1.0,Dead,0.0,25.0
149.54954954954954,1.0,Dead,0.0,25.0
149.84984984984985,1.0,Dead,0.0,25.0
150.15015015015015,1.0,Dead,0.0,25.0
150.45045045045046,1.0,Dead,0.0,25.0
150.75075075075074,1.0,Dead,0.0,25.0
151.05105105105105,1.0,Dead,0.0,25.0
151.35135135135135,1.0,Dead,0.0,25.0
151.65165165165166,1.0,Dead,0.0,25.0
151.95195195195194,1.0,Dead,0.0,25.0
152.25225225225225,1.0,Dead,0.0,25.0
152.55255255255256,1.0,Dead,0.0,25.0
152.85285285285286,1.0,Dead,0.0,25.0
153.15315315315314,1.0,Dead,0.0,25.0
153.45345345345345,1.0,Dead,0.0,25.0
153.75375375375376,1.0,Dead,0.0,25.0
154.05405405405406,1.0,Dead,0.0,25.0
154.35435435435434,1.0,Dead,0.0,25.0
154.65465465465465,1.0,Dead,0.0,25.0
154.95495495495496,1.0,Dead,0.0,25.0
155.25525525525526,1.0,Dead,0.0,25.0
155.55555555555554,1.0,Dead,0.0,25.0
155.85585585585585,1.0,Dead,0.0,25.0
156.15615615615616,1.0,Dead,0.0,25.0
156.45645645645646,1.0,Dead,0.0,25.0
156.75675675675674,1.0,Dead,0.0,25.0
157.05705705705705,1.0,Dead,0.0,25.0
157.35735735735736,1.0,Dead,0.0,25.0
157.65765765765767,1.0,Dead,0.0,25.0
157.95795795795794,1.0,Dead,0.0,25.0
158.25825825825825,1.0,Dead,0.0,25.0
158.55855855855856,1.0,Dead,0.0,25.0
158.85885885885887,1.0,Dead,0.0,25.0
159.15915915915915,1.0,Dead,0.0,25.0
159.45945945945945,1.0,Dead,0.0,25.0
159.75975975975976,1.0,Dead,0.0,25.0
160.06006006006007,1.0,Dead,0.0,25.0
160.36036036036037,1.0,Dead,0.0,25.0
160.66066066066065,1.0,Dead,0.0,25.0
160.96096096096096,1.0,Dead,0.0,25.0
161.26126126126127,1.0,Dead,0.0,25.0
161.56156156156158,1.0,Dead,0.0,25.0
161.86186186186185,1.0,Dead,0.0,25.0
162.16216216216216,1.0,Dead,0.0,25.0
162.46246246246247,1.0,Dead,0.0,25.0
162.76276276276278,1.0,Dead,0.0,25.0
163.06306306306305,1.0,Dead,0.0,25.0
163.36336336336336,1.0,Dead,0.0,25.0
163.66366366366367,1.0,Dead,0.0,25.0
163.96396396396398,1.0,Dead,0.0,25.0
164.26426426426426,1.0,Dead,0.0,25.0
164.56456456456456,1.0,Dead,0.0,25.0
164.86486486486487,1.0,Dead,0.0,25.0
165.16516516516518,1.0,Dead,0.0,25.0
165.46546546546546,1.0,Dead,0.0,25.0
165.76576576576576,1.0,Dead,0.0,25.0
166.06606606606607,1.0,Dead,0.0,25.0
166.36636636636638,1.0,Dead,0.0,25.0
166.66666666666666,1.0,Dead,0.0,25.0
166.96696696696696,1.0,Dead,0.0,25.0
167.26726726726727,1.0,Dead,0.0,25.0
167.56756756756758,1.0,Dead,0.0,25.0
167.86786786786786,1.0,Dead,0.0,25.0
168.16816816816817,1.0,Dead,0.0,25.0
168.46846846846847,1.0,Dead,0.0,25.0
168.76876876876878,1.0,Dead,0.0,25.0
169.06906906906906,1.0,Dead,0.0,25.0
169.36936936936937,1.0,Dead,0.0,25.0
169.66966966966967,1.0,Dead,0.0,25.0
169.96996996996998,1.0,Dead,0.0,25.0
170.27027027027026,1.0,Dead,0.0,25.0
170.57057057057057,1.0,Dead,0.0,25.0
170.87087087087087,1.0,Dead,0.0,25.0
171.17117117117118,1.0,Dead,0.0,25.0
171.47147147147146,1.0,Dead,0.0,25.0
171.77177177177177,1.0,Dead,0.0,25.0
172.07207207207207,1.0,Dead,0.0,25.0
172.37237237237238,1.0,Dead,0.0,25.0
172.67267267267266,1.0,Dead,0.0,25.0
172.97297297297297,1.0,Dead,0.0,25.0
173.27327327327328,1.0,Dead,0.0,25.0
173.57357357357358,1.0,Dead,0.0,25.0
173.87387387387386,1.0,Dead,0.0,25.0
174.17417417417417,1.0,Dead,0.0,25.0
174.47447447447448,1.0,Dead,0.0,25.0
174.77477477477478,1.0,Dead,0.0,25.0
175.07507507507506,1.0,Dead,0.0,25.0
175.37537537537537,1.0,Dead,0.0,25.0
175.67567567567568,1.0,Dead,0.0,25.0
175.97597597597598,1.0,Dead,0.0,25.0
176.27627627627626,1.0,Dead,0.0,25.0
176.57657657657657,1.0,Dead,0.0,25.0
176.87687687687688,1.0,Dead,0.001,25.0
177.17717717717719,1.0,Dead,0.001,25.0
177.47747747747746,1.0,Dead,0.001,25.0
177.77777777777777,1.0,Dead,0.001,25.0
178.07807807807808,1.0,Dead,0.001,25.0
178.3783783783784,1.0,Dead,0.001,25.0
178.67867867867866,1.0,Dead,0.001,25.0
178.97897897897897,1.0,Dead,0.001,25.0
179.27927927927928,1.0,Dead,0.001,25.0
179.5795795795796,1.0,Dead,0.001,25.0
179.87987987987987,1.0,Dead,0.001,25.0
180.18018018018017,1.0,Dead,0.001,25.0
180.48048048048048,1.0,Dead,0.001,25.0
180.7807807807808,1.0,Dead,0.001,25.0
181.0810810810811,1.0,Dead,0.001,25.0
181.38138138138137,1.0,Dead,0.001,25.0
181.68168168168168,1.0,Dead,0.001,25.0
181.981981981982,1.0,Dead,0.001,25.0
182.2822822822823,1.0,Dead,0.001,25.0
182.58258258258257,1.0,Dead,0.001,25.0
182.88288288288288,1.0,Dead,0.001,25.0
183.1831831831832,1.0,Dead,0.001,25.0
183.4834834834835,1.0,Dead,0.001,25.0
183.78378378378378,1.0,Dead,0.001,25.0
184.08408408408408,1.0,Dead,0.001,25.0
184.3843843843844,1.0,Dead,0.001,25.0
184.6846846846847,1.0,Dead,0.001,25.0
184.98498498498498,1.0,Dead,0.001,25.0
185.28528528528528,1.0,Dead,0.001,25.0
185.5855855855856,1.0,Dead,0.001,25.0
185.8858858858859,1.0,Dead,0.001,25.0
186.18618618618618,1.0,Dead,0.003,25.0
186.48648648648648,1.0,Dead,0.004,25.0
186.7867867867868,1.0,Dead,0.004,25.0
187.0870870870871,1.0,Dead,0.004,25.0
187.38738738738738,1.0,Dead,0.005,25.0
187.68768768768768,1.0,Dead,0.006,25.0
187.987987987988,1.0,Dead,0.006,25.0
188.2882882882883,1.0,Dead,0.006,25.0
188.58858858858858,1.0,Dead,0.006,25.0
188.88888888888889,1.0,Dead,0.008,25.0
189.1891891891892,1.0,Dead,0.008,25.0
189.4894894894895,1.0,Dead,0.008,25.0
189.78978978978978,1.0,Dead,0.008,25.0
190.0900900900901,1.0,Dead,0.011,25.0
190.3903903903904,1.0,Dead,0.013,25.0
190.6906906906907,1.0,Dead,0.013,25.0
190.99099099099098,1.0,Dead,0.015,25.0
191.2912912912913,1.0,Dead,0.015,25.0
191.5915915915916,1.0,Dead,0.018,25.0
191.8918918918919,1.0,Dead,0.02,25.0
192.19219219219218,1.0,Dead,0.024,25.0
192.4924924924925,1.0,Dead,0.026,25.0
192.7927927927928,1.0,Dead,0.028,25.0
193.0930930930931,1.0,Dead,0.031,25.0
193.39339339339338,1.0,Dead,0.032,25.0
193.6936936936937,1.0,Dead,0.038,25.0
193.993993993994,1.0,Dead,0.039,25.0
194.2942942942943,1.0,Dead,0.045,25.0
194.59459459459458,1.0,Dead,0.049,25.0
194.8948948948949,1.0,Dead,0.059,25.0
195.1951951951952,1.0,Dead,0.06,25.0
195.4954954954955,1.0,Dead,0.062,25.0
195.79579579579578,1.0,Dead,0.063,25.0
196.0960960960961,1.0,Dead,0.073,25.0
196.3963963963964,1.0,Dead,0.075,25.0
196.6966966966967,1.0,Dead,0.084,25.0
196.99699699699698,1.0,Dead,0.092,25.0
197.2972972972973,1.0,Dead,0.092,25.0
197.5975975975976,1.0,Dead,0.1,25.0
197.8978978978979,1.0,Dead,0.107,25.0
198.19819819819818,1.0,Dead,0.115,25.0
198.4984984984985,1.0,Dead,0.124,25.0
198.7987987987988,1.0,Dead,0.13,25.0
199.0990990990991,1.0,Dead,0.138,25.0
199.39939939939939,1.0,Dead,0.147,25.0
199.6996996996997,1.0,Dead,0.158,25.0
200.0,1.0,Dead,0.16,25.0
200.3003003003003,1.0,Dead,0.167,25.0
200.60060060060061,1.0,Dead,0.179,25.0
200.9009009009009,1.0,Dead,0.192,25.0
201.2012012012012,1.0,Dead,0.205,25.0
201.5015015015015,1.0,Dead,0.22,25.0
201.80180180180182,1.0,Dead,0.227,25.0
202.1021021021021,1.0,Dead,0.236,25.0
202.4024024024024,1.0,Dead,0.251,25.0
202.7027027027027,1.0,Dead,0.263,25.0
203.00300300300302,1.0,Dead,0.272,25.0
203.3033033033033,1.0,Dead,0.291,25.0
203.6036036036036,1.0,Dead,0.297,25.0
203.9039039039039,1.0,Dead,0.309,25.0
204.20420420420422,1.0,Dead,0.317,25.0
204.5045045045045,1.0,Dead,0.333,25.0
204.8048048048048,1.0,Dead,0.361,25.0
205.1051051051051,1.0,Dead,0.383,25.0
205.40540540540542,1.0,Dead,0.399,25.0
205.7057057057057,1.0,Dead,0.42,25.0
206.006006006006,1.0,Dead,0.426,25.0
206.3063063063063,1.0,Dead,0.452,25.0
206.60660660660662,1.0,Dead,0.466,25.0
206.9069069069069,1.0,Dead,0.472,25.0
207.2072072072072,1.0,Dead,0.493,25.0
207.5075075075075,1.0,Dead,0.514,25.0
207.80780780780782,1.0,Dead,0.53,25.0
208.1081081081081,1.0,Dead,0.551,25.0
208.4084084084084,1.0,Dead,0.569,25.0
208.7087087087087,1.0,Dead,0.581,25.0
209.00900900900902,1.0,Dead,0.599,25.0
209.3093093093093,1.0,Dead,0.614,25.0
209.6096096096096,1.0,Dead,0.625,25.0
209.9099099099099,1.0,Dead,0.645,25.0
210.21021021021022,1.0,Dead,0.651,25.0
210.5105105105105,1.0,Dead,0.666,25.0
210.8108108108108,1.0,Dead,0.672,25.0
211.11111111111111,1.0,Dead,0.688,25.0
211.41141141141142,1.0,Dead,0.712,25.0
211.7117117117117,1.0,Dead,0.722,25.0
212.012012012012,1.0,Dead,0.741,25.0
212.31231231231232,1.0,Dead,0.754,25.0
212.61261261261262,1.0,Dead,0.767,25.0
212.9129129129129,1.0,Dead,0.778,25.0
213.2132132132132,1.0,Dead,0.788,25.0
213.51351351351352,1.0,Dead,0.805,25.0
213.81381381381382,1.0,Dead,0.815,25.0
214.1141141141141,1.0,Dead,0.826,25.0
214.4144144144144,1.0,Dead,0.836,25.0
214.71471471471472,1.0,Dead,0.848,25.0
215.01501501501502,1.0,Dead,0.852,25.0
215.3153153153153,1.0,Dead,0.864,25.0
215.6156156156156,1.0,Dead,0.874,25.0
215.91591591591592,1.0,Dead,0.882,25.0
216.21621621621622,1.0,Dead,0.894,25.0
216.5165165165165,1.0,Dead,0.906,25.0
216.8168168168168,1.0,Dead,0.915,25.0
217.11711711711712,1.0,Dead,0.918,25.0
217.41741741741743,1.0,Dead,0.923,25.0
217.7177177177177,1.0,Dead,0.931,25.0
218.018018018018,1.0,Dead,0.932,25.0
218.31831831831832,1.0,Dead,0.939,25.0
218.61861861861863,1.0,Dead,0.94,25.0
218.9189189189189,1.0,Dead,0.945,25.0
219.2192192192192,1.0,Dead,0.949,25.0
219.51951951951952,1.0,Dead,0.953,25.0
219.81981981981983,1.0,Dead,0.959,25.0
220.12012012012013,1.0,Dead,0.963,25.0
220.4204204204204,1.0,Dead,0.964,25.0
220.72072072072072,1.0,Dead,0.967,25.0
221.02102102102103,1.0,Dead,0.97,25.0
221.32132132132134,1.0,Dead,0.972,25.0
221.6216216216216,1.0,Dead,0.975,25.0
221.92192192192192,1.0,Dead,0.981,25.0
222.22222222222223,1.0,Dead,0.981,25.0
222.52252252252254,1.0,Dead,0.985,25.0
222.82282282282281,1.0,Dead,0.986,25.0
223.12312312312312,1.0,Dead,0.987,25.0
223.42342342342343,1.0,Dead,0.988,25.0
223.72372372372374,1.0,Dead,0.99,25.0
224.02402402402402,1.0,Dead,0.99,25.0
224.32432432432432,1.0,Dead,0.99,25.0
224.62462462462463,1.0,Dead,0.991,25.0
224.92492492492494,1.0,Dead,0.992,25.0
225.22522522522522,1.0,Dead,0.993,25.0
225.52552552552552,1.0,Dead,0.994,25.0
225.82582582582583,1.0,Dead,0.994,25.0
226.12612612612614,1.0,Dead,0.994,25.0
226.42642642642642,1.0,Dead,0.994,25.0
226.72672672672672,1.0,Dead,0.995,25.0
227.02702702702703,1.0,Dead,0.995,25.0
227.32732732732734,1.0,Dead,0.995,25.0
227.62762762762762,1.0,Dead,0.997,25.0
227.92792792792793,1.0,Dead,0.998,25.0
228.22822822822823,1.0,Dead,0.998,25.0
228.52852852852854,1.0,Dead,0.998,25.0
228.82882882882882,1.0,Dead,0.999,25.0
229.12912912912913,1.0,Dead,0.999,25.0
229.42942942942943,1.0,Dead,0.999,25.0
229.72972972972974,1.0,Dead,0.999,25.0
230.03003003003002,1.0,Dead,0.999,25.0
230.33033033033033,1.0,Dead,1.0,25.0
230.63063063063063,1.0,Dead,1.0,25.0
230.93093093093094,1.0,Dead,1.0,25.0
231.23123123123122,1.0,Dead,1.0,25.0
231.53153153153153,1.0,Dead,1.0,25.0
231.83183183183183,1.0,Dead,1.0,25.0
232.13213213213214,1.0,Dead,1.0,25.0
232.43243243243242,1.0,Dead,1.0,25.0
232.73273273273273,1.0,Dead,1.0,25.0
233.03303303303304,1.0,Dead,1.0,25.0
233.33333333333334,1.0,Dead,1.0,25.0
233.63363363363362,1.0,Dead,1.0,25.0
233.93393393393393,1.0,Dead,1.0,25.0
234.23423423423424,1.0,Dead,1.0,25.0
234.53453453453454,1.0,Dead,1.0,25.0
234.83483483483482,1.0,Dead,1.0,25.0
235.13513513513513,1.0,Dead,1.0,25.0
235.43543543543544,1.0,Dead,1.0,25.0
235.73573573573574,1.0,Dead,1.0,25.0
236.03603603603602,1.0,Dead,1.0,25.0
236.33633633633633,1.0,Dead,1.0,25.0
236.63663663663664,1.0,Dead,1.0,25.0
236.93693693693695,1.0,Dead,1.0,25.0
237.23723723723722,1.0,Dead,1.0,25.0
237.53753753753753,1.0,Dead,1.0,25.0
237.83783783783784,1.0,Dead,1.0,25.0
238.13813813813815,1.0,Dead,1.0,25.0
238.43843843843842,1.0,Dead,1.0,25.0
238.73873873873873,1.0,Dead,1.0,25.0
239.03903903903904,1.0,Dead,1.0,25.0
239.33933933933935,1.0,Dead,1.0,25.0
239.63963963963963,1.0,Dead,1.0,25.0
239.93993993993993,1.0,Dead,1.0,25.0
240.24024024024024,1.0,Dead,1.0,25.0
240.54054054054055,1.0,Dead,1.0,25.0
240.84084084084085,1.0,Dead,1.0,25.0
241.14114114114113,1.0,Dead,1.0,25.0
241.44144144144144,1.0,Dead,1.0,25.0
241.74174174174175,1.0,Dead,1.0,25.0
242.04204204204206,1.0,Dead,1.0,25.0
242.34234234234233,1.0,Dead,1.0,25.0
242.64264264264264,1.0,Dead,1.0,25.0
242.94294294294295,1.0,Dead,1.0,25.0
243.24324324324326,1.0,Dead,1.0,25.0
243.54354354354354,1.0,Dead,1.0,25.0
243.84384384384384,1.0,Dead,1.0,25.0
244.14414414414415,1.0,Dead,1.0,25.0
244.44444444444446,1.0,Dead,1.0,25.0
244.74474474474474,1.0,Dead,1.0,25.0
245.04504504504504,1.0,Dead,1.0,25.0
245.34534534534535,1.0,Dead,1.0,25.0
245.64564564564566,1.0,Dead,1.0,25.0
245.94594594594594,1.0,Dead,1.0,25.0
246.24624624624624,1.0,Dead,1.0,25.0
246.54654654654655,1.0,Dead,1.0,25.0
246.84684684684686,1.0,Dead,1.0,25.0
247.14714714714714,1.0,Dead,1.0,25.0
247.44744744744744,1.0,Dead,1.0,25.0
247.74774774774775,1.0,Dead,1.0,25.0
248.04804804804806,1.0,Dead,1.0,25.0
248.34834834834834,1.0,Dead,1.0,25.0
248.64864864864865,1.0,Dead,1.0,25.0
248.94894894894895,1.0,Dead,1.0,25.0
249.24924924924926,1.0,Dead,1.0,25.0
249.54954954954954,1.0,Dead,1.0,25.0
249.84984984984985,1.0,Dead,1.0,25.0
250.15015015015015,1.0,Dead,1.0,25.0
250.45045045045046,1.0,Dead,1.0,25.0
250.75075075075074,1.0,Dead,1.0,25.0
251.05105105105105,1.0,Dead,1.0,25.0
251.35135135135135,1.0,Dead,1.0,25.0
251.65165165165166,1.0,Dead,1.0,25.0
251.95195195195194,1.0,Dead,1.0,25.0
252.25225225225225,1.0,Dead,1.0,25.0
252.55255255255256,1.0,Dead,1.0,25.0
252.85285285285286,1.0,Dead,1.0,25.0
253.15315315315314,1.0,Dead,1.0,25.0
253.45345345345345,1.0,Dead,1.0,25.0
253.75375375375376,1.0,Dead,1.0,25.0
254.05405405405406,1.0,Dead,1.0,25.0
254.35435435435434,1.0,Dead,1.0,25.0
254.65465465465465,1.0,Dead,1.0,25.0
254.95495495495496,1.0,Dead,1.0,25.0
255.25525525525526,1.0,Dead,1.0,25.0
255.55555555555554,1.0,Dead,1.0,25.0
255.85585585585585,1.0,Dead,1.0,25.0
256.15615615615616,1.0,Dead,1.0,25.0
256.45645645645646,1.0,Dead,1.0,25.0
256.7567567567568,1.0,Dead,1.0,25.0
257.0570570570571,1.0,Dead,1.0,25.0
257.35735735735733,1.0,Dead,1.0,25.0
257.65765765765764,1.0,Dead,1.0,25.0
257.95795795795794,1.0,Dead,1.0,25.0
258.25825825825825,1.0,Dead,1.0,25.0
258.55855855855856,1.0,Dead,1.0,25.0
258.85885885885887,1.0,Dead,1.0,25.0
259.1591591591592,1.0,Dead,1.0,25.0
259.4594594594595,1.0,Dead,1.0,25.0
259.75975975975973,1.0,Dead,1.0,25.0
260.06006006006004,1.0,Dead,1.0,25.0
260.36036036036035,1.0,Dead,1.0,25.0
260.66066066066065,1.0,Dead,1.0,25.0
260.96096096096096,1.0,Dead,1.0,25.0
261.26126126126127,1.0,Dead,1.0,25.0
261.5615615615616,1.0,Dead,1.0,25.0
261.8618618618619,1.0,Dead,1.0,25.0
262.1621621621622,1.0,Dead,1.0,25.0
262.46246246246244,1.0,Dead,1.0,25.0
262.76276276276275,1.0,Dead,1.0,25.0
263.06306306306305,1.0,Dead,1.0,25.0
263.36336336336336,1.0,Dead,1.0,25.0
263.66366366366367,1.0,Dead,1.0,25.0
263.963963963964,1.0,Dead,1.0,25.0
264.2642642642643,1.0,Dead,1.0,25.0
264.5645645645646,1.0,Dead,1.0,25.0
264.86486486486484,1.0,Dead,1.0,25.0
265.16516516516515,1.0,Dead,1.0,25.0
265.46546546546546,1.0,Dead,1.0,25.0
265.76576576576576,1.0,Dead,1.0,25.0
266.06606606606607,1.0,Dead,1.0,25.0
266.3663663663664,1.0,Dead,1.0,25.0
266.6666666666667,1.0,Dead,1.0,25.0
266.966966966967,1.0,Dead,1.0,25.0
267.26726726726724,1.0,Dead,1.0,25.0
267.56756756756755,1.0,Dead,1.0,25.0
267.86786786786786,1.0,Dead,1.0,25.0
268.16816816816817,1.0,Dead,1.0,25.0
268.4684684684685,1.0,Dead,1.0,25.0
268.7687687687688,1.0,Dead,1.0,25.0
269.0690690690691,1.0,Dead,1.0,25.0
269.3693693693694,1.0,Dead,1.0,25.0
269.66966966966964,1.0,Dead,1.0,25.0
269.96996996996995,1.0,Dead,1.0,25.0
270.27027027027026,1.0,Dead,1.0,25.0
270.57057057057057,1.0,Dead,1.0,25.0
270.8708708708709,1.0,Dead,1.0,25.0
271.1711711711712,1.0,Dead,1.0,25.0
271.4714714714715,1.0,Dead,1.0,25.0
271.7717717717718,1.0,Dead,1.0,25.0
272.07207207207205,1.0,Dead,1.0,25.0
272.37237237237235,1.0,Dead,1.0,25.0
272.67267267267266,1.0,Dead,1.0,25.0
272.97297297297297,1.0,Dead,1.0,25.0
273.2732732732733,1.0,Dead,1.0,25.0
273.5735735735736,1.0,Dead,1.0,25.0
273.8738738738739,1.0,Dead,1.0,25.0
274.1741741741742,1.0,Dead,1.0,25.0
274.47447447447445,1.0,Dead,1.0,25.0
274.77477477477476,1.0,Dead,1.0,25.0
275.07507507507506,1.0,Dead,1.0,25.0
275.37537537537537,1.0,Dead,1.0,25.0
275.6756756756757,1.0,Dead,1.0,25.0
275.975975975976,1.0,Dead,1.0,25.0
276.2762762762763,1.0,Dead,1.0,25.0
276.5765765765766,1.0,Dead,1.0,25.0
